Airline Name,Rating,Text,Recommended
Aegean Airlines,4/10,Travelled LHR-ATH Business Class then ATH-JMK (Mykonos) all Economy. Flight boarding was fine seats the usual European system with centre seat left empty and centre of the seat folded down to form a table. Was offered pre take-off drinks i.e. half a plastic glass of orange juice or one inch of sparkling white wine again in a plastic glass. The drink service was equally mean when ordering a glass of white wine less than half a glass was offered. The meal service was chaotic with only the female cabin manager looking after the 15 B/C passengers. We were booked through to Mykonos with an hours transit time (not enough). We landed and were put on a bus to the terminal then clearing immigration (bags booked through to final destination) we joined the horrendous queue for security through to the domestic flight. The queue took 40 minutes and we made the connection by the skin of our teeth. Not a very relaxing way to start a vacation. On the return flights JMK-ATH was fine only taking 24 minutes. The flight from Athens was full 16 Business Class Passengers and again the service and the quality of the food really let Aegean Airlines down. The cabin crew on both International sectors were out of their depth service was slow and mean in quantity and quality. The return main meal was the worst we've ever had on an aircraft ever.,no
Aegean Airlines,10/10,Athens-Mykonos-Athens. All flights on time very nice looking Airbus 320; good leather seats overhead TV screens and nice cabin crew. They even tried to do some service on those 25 mins flights (sweets and drinks) but on both legs they managed to reach first 6 or 7 rows which is ridiculous in general - nobody expects any service on such a short hop so why bother?,yes
Aegean Airlines,8/10,Have flown Aegean several times to Chania via Athens. Returned on Friday 24th August. We had booked a flight from Chania to Athens due to depart at 11.20. We eventually took off at 12.10 no explanation given. We were really worried as our connecting Aegean flight from Athens to Heathrow was leaving at 13.30! We landed in Athens at 13.15 and still did not know whether we would catch our flight as the stewardess said we could ask once we landed it did not lend itself to a smooth flight experience. However what happened next deserves a gold star: an Aegean representative met us as we came off the plane and escorted us very quickly and smoothly through several checks and security onto our London flight which took off as soon as we were on board at 1335. Amazing! And what is even more amazing is that our luggage was also found and secured onto our flight. Excellent recovery by Aegean.,yes
Aegean Airlines,9/10,Return trip to ATH using Aegean for the first time. Would book again. Check in at LHR ok but more efficient in ATH (which is a great airport by the way). Helped that the main carrier in ATH so they have the resource to get people checked in. In flight service good - nice crew on both legs with lots of smiling and team spirit. Food ok but then we all have low expectations. Overall very good experience and would definitely chose over BA on this route.,yes
Aegean Airlines,7/10,Belfast-Rhodes-Belfast. Clean Airbus A320. Both flights on time friendly staff but the 'meal' they served consisted of a dry bread roll with one small thin slice of ham which was dry. You were not allowed any drinks after the first round with your meal unless it was water.,yes
Aegean Airlines,10/10,As always excellent service professional attitude for both the ground staff in Brussels as well as the people on board on the BRU-CFU flight on 17 August 2012. I am a frequent flyer with more than 30-35 flights per year. Aegean is the top of my preferences for both my professional trips as well as my vacation. This time I flew with my dog and staff on the ground have been extremely helpful in making my trip troubles free. The service on board is much better from the competition in the Belgium-Greece route. There is a good meal as well as free drinks throughout the flight. The airbus was clean and nicely decorated with enough leg space. In a few words: Aegean was an excellent choice.,yes
Aegean Airlines,4/10,We flew LHR-Athens return. Outbound on a fairly new aircraft was acceptable; about average for economy in terms of seat meal and entertainment. Return on a much older smaller plane was ghastly. Seats were tight together like budget airlines and service to match; not a serious national carrier. We were delayed 2 hours on the tarmac at Athens. That was beyond their control but they did nothing to alleviate the discomfort. Children crying cramped seats all taken. It is at times like this one sees the true quality. If all goes well as on the way out it's OK if not and you are on the older planes avoid!,no
Aegean Airlines,4/10,I flew ATH to Corfu on full A320. Aegean are a world class airline as far as domestic flights are concerned but I was very disappointed with service on this flight. Due to Business Class being full 5 rows of economy didn't get served a refreshment at all on the flight. This is very poor cabin management. The crew were taking their time fully aware that they'd never get the service done. Even thought it's just a drink it left a very poor taste in my mouth from a PR perspective especially when they tried to blame bad weather.,no
Aegean Airlines,9/10,First time on Aegean for a family of 4 to go from Istanbul to Athens. Lines at airport moved fast no hassle on luggage flight left on time and arrived early seats were fairly comfortable and to our surprise we were offered a generous snack even though the flight was barely an hour duration. Overall superior in quality and service than any of the domestic flights we have taken in the US.,yes
Aegean Airlines,8/10,Paris-Athens-Mytilini. Compared to the competition this is the only option for Greece. Friendly service good hot food at lunch and evening flight with wine seat comfortable aircraft modern clean and on time. Overall very good.,yes
Aegean Airlines,10/10,SKG to HER. Flight was on time! The plane an A320 Airbus was new and clean inside/out. Cabin crew was pleasant and caring the on board service was good even though the flight was just 1 hour. Seats were comfortable and you have the option to check in online! I have flown many times domestic and abroad and am always satisfied.,yes
Aegean Airlines,9/10,ATH-FRA. Another great experience with Aegean on a clean and relatively new aircraft with a meal served by polite and caring crew. Although a moving map was displayed throughout the cabin a movie or some other form of entertainment would have been appreciated for this 3-hour flight (I flew Aegean to London before and a movie was shown). Regardless this airline is a pleasure to fly.,yes
Aegean Airlines,10/10,London Heathrow to Larnaca. Among the most attentive and pleasant crew I have come across. Clean and new airbus food service was very good. Drink service frequent - around 5 times for a 4.5 hr flight. Overall very welcoming and pleasant.,yes
Aegean Airlines,10/10,LCA-LHR on a nice clean A321. Aircraft left Larnaca on time cabin crew looked smart and were polite I had paid only £80 for my one way flight value for money was excellent as all drinks and food was included. Although cabin crew only came round I think 3 times on the 5 hour flight drinks were available on request if needed and cabin crew were happy to serve from the galley. In flight meal was average I find catering on all flights from Larnaca not that great! Seat was comfortable and I had plenty of leg room pilot kept us updated on arrival times and the weather back in the UK which is always nice to know you're going to land bang on time. Despite the bad weather in London landing was probably the smoothest I've ever had on a flight didn't know I had touched the ground! Just wish A3 didn't fly into Terminal 1 at LHR as its not that great and is rather run down other than that Aegean cannot be faulted. A great little airline and I will definitely fly with them again to Greece or Cyprus!,yes
Aegean Airlines,10/10,Flew Aegean to Santorini late June. Short and sweet flight. Cabin crew were professional and aircraft very clean. There was no food and inflight entertainment because of short flight nice gesture providing passengers with a light refreshment.,yes
Aegean Airlines,10/10,ATH - LHR sector on new Airbus A320. Very clean inside and out. Flight departed on time with pre-take off drinks in Business. Comfortable blue leather seats with the middle seat free allowing more room. Attractive and attentive crew service with a smile and very polite. Dinner was a choice from a menu which was plentiful and delicious with a good selection of Greek wines to accompany the meal. Headsets given out and a film shown during the flight. Regular water service throughout with pretzels and snacks. Excellent business product and would definitely use Aegean again.,yes
Aegean Airlines,10/10,CDG to ATH. Great experience. Hot dinner was served entertainment was available (which is not the case on the competing companies on that route). Flight on time. Staff was very friendly and professional.,yes
Aegean Airlines,7/10,I am a Gold member in both Greek airlines (Aegean-Olympic Air) traveling over 100 times a year and I have to admit that Aegean Air is highly recommended especially in Ground services (Lounges - Luggage priority services). They are excellent in the following services: Great Lounges with separate room for smokers. Good luggage priority service in Greece. They must improve the following: Offer free 24h parking just like Olympic Air offer for their Gold members. Improve their unacceptable prices and value for money for local flights. Dramatically improve their in flight food for local flights.,yes
Aegean Airlines,10/10,Went from SKG to STR and after a week the other way around. My flights were A3510 and A3511. Excellent aircraft clean no malfunctioning seats inflight maps 2 captain announcements one the standard and one extra that we would experience some turbulence over Belgrade. Star-Alliance stylished meals served hot enough beverage and coffee happy to help flight attendants ultra-fast baggage drop-off and mobile check- in. I didn't even have to print my boarding pass. Highly recommended!,yes
Aegean Airlines,5/10,I like to fly with A3 but the last flights (CFU-ATH-MUC) were the opposite. Since we were flying back home to ZRH we wanted to have all boarding cards. But for some reason we only got them until MUC. When I asked the lady at the check in she said Sorry I cannot help. You have to organise yourself in MUC. On both flights the flight attendants wanted to be somewhere else but on the flights. The food this time was inedible and the service awful. For a glass of water I had to ask 3 times and when she finally brought it she just rolled her eyes. I am not sure if I will fly with them again.,no
Aegean Airlines,5/10,Charter service from Tel Aviv to Heraklion. A320 new and clean all leather seats. Only drinks served. All female crew seemed completely disinterested. Airshow available however no position of the aircraft available only the map of the area. Heard good things about A3 service however that was not the experience we had.,yes
Aegean Airlines,5/10,On 16-JUN my flight from Milan to Athens (connecting to Mykonos) which was suppose to leave at 21.10 left at 02.00. We were given little info other than plane broken and a new one coming from Athens. When the new plane arrived the ground staff and gate were disorganized making the delay even longer. During this extreme delay we were given snacks and water. Once arriving into Athens and missing my flight to JMK a ticket agent helped us and put us on a departure getting us in only a few hours late on Olympic. I emailed Aegean three times to enquire about a refund or another ticket (As we were instructed to do both in MXP and ATH) and it took two emails to get a response. Overall Aegean usually pretty good (I fly once or twice a year) but this interaction made me lose some trust.,yes
Aegean Airlines,8/10,Flew from Athens to Santorini in a new A321 aircraft. Economy seats were leather and soft and comfortable and the luggage bins were very large (I was able to fit my acoustic guitar in the cabin). The views as the flight took off and landed were incredible but the flight tickets were slightly expensive for such a short distance. Inflight entertainment was unfortunately absent as the flight (1hr) was too short for it and beverages were only served to half the passengers for the same reason. Otherwise it was a good trip.,yes
Aegean Airlines,10/10,TLV-HER and back. It was a charter flight so I expected a bad experience but was pleasantly surprised. We left on time. The A320 was new and clean. The cabin crew were very helpful and nice. Very informative announcements by the captain. Good leg space.,yes
Aegean Airlines,8/10,Paris to Corfu via Athens. All flights were on time aboard newish A320. Food served was ok not great. Absolutely nothing to complain about and the views of the coast were spectacular!,yes
Aegean Airlines,9/10,Athens to London in economy. The flight departed on time and arrived 10 mins early. Very tasty meal served on board much bigger than expected. Several rounds of drinks movies shown during flight. Very attentive cabin staff. Overall an excellent flight for just EUR70.,yes
Aegean Airlines,5/10,LHR-ATH return. Found Aegean to be very average. Flight out delayed by 2 hours due to high winds with gate attendants 'managing expectations' stringing the delay out by 10 minutes every 15 that went by; however the return was on time. A321's seats are closely bunched for leg room and lack any head rests making sleep tricky on the longish flight. Cabin service was just slow meals of dismal quality in both directions though wine pleasant. A film was shown in both directions which worked OK. Some crew were friendly others were not focused. Online check-in works well but won't from their own iphone app. Experience at both airports fine. I enjoyed the BA experience more on this route for the quality of the product onboard.,no
Aegean Airlines,1/10,I have never experienced such a horrible trip. I was surrounded by 3 children all under the age of 6 who were screaming and yelling through the entire flight. They had toys on the floor and swinging from the chairs in the hallway of the plane and I was stuck in my seat not even being able to use the bathroom. The stewardess did not do much to stop the yelling because it was beyond her. By the time my dinner reached me it was cold and tasteless - last but not least my earphones did not work so I could not hear the TV monitor and had to also pick up trash that was stuck between my seat. Never again.,no
Aegean Airlines,9/10,LHR-ATH. A good experience with Aegean the overnight flight was fairly busy but the crew were professional there were 2 drink runs and the meal was very good but the portions were small. A320 was clean and the leather seats were comfortable. Headsets were handed out there was a good music selection and a movie was shown on the overhead screens. Flight arrived into Athens a few minutes early and the luggage didn't take too long to appear. An extremely good service and would use them again without hesitation.,yes
Aegean Airlines,4/10,ATH-LHR with A3. Unfortunately some items in the A3 package continue to deteriorate. I booked my flight 3 days prior to my trip. It was expensive and I thought that the flights would be full nevertheless the flight to LHR was at 65% and the return at 85%. Inflight catering its a joke. Frozen pasta and a very small salad. No water service on 3.5 hour flight. The crew are very efficient but there is no interaction all you see is frozen smiles. Baggage delivery takes a life in LHR and half a life in ATH. Both flights well ahead of time but what's the point if you wait 45 minutes for your luggage? Big problem is that BA has almost the same problems and there is no third alternative on ATH-LHR route.,no
Aegean Airlines,3/10,"Belfast to Larnaca 18th May at 23.40pm. The food was shocking and the staff rude and unhelpful. You were not allowed any drinks after the first round with your meals unless it was water. The toilet doors at the front were locked and out of order. One lady asked about her booked meal - the air hostess replied ""no booked meals tonight"" shrugged her shoulders and walked on. On the way home however Larnaca to Belfast it was like a different airline - air hostesses were well presented and couldn't do enough but the food was still shocking. On both flights - no film or inflight entertainment.",no
Aegean Airlines,9/10,LHR-ATH-LHR. Clean new Airbus 320 aircraft. Seats not perfect but good legroom compensates this. A selection of nice music before take off helps you fall in the good travelling mode. Both flights ahead of schedule. I'm scared of flying so a smiling and helpful flight attendants attitude definitely helped. Sweets before take off a small but nice touch. Decent proper meal with honest wine that actually tasted good. Overall a very good airline which helped me begin my holidays few hours before reaching Greece and prolonged it for a few hours when I was leaving.,yes
Aegean Airlines,9/10,Heathrow to Larnaca return. Aircraft A321 clean and tidy. Departed and arrived on time both ways. Good food inflight entertainment free drinks great service and friendly crew. Booked well in advance and got a great price. All in all a very good airline.,yes
Aegean Airlines,8/10,ATH-LHR A321. Some things never change. Food inedible I knew this so I went onboard with a full stomach. I understand priority luggage should come first but not 10 minutes before everyone else's! I have noticed this on a couple of Aegean flights. Plane was new and clean as always cabin crew decent. Aegean if you want those extra stars you need better food better luggage handling services and more happy faces!,no
Aegean Airlines,2/10,Heathrow-Athens. A huge line for baggage drop with only 2 Aegean employees to check-in the entire flight. A problem with the baggage belt added more waiting time and frustration. Staff were really snappy and rude. Due to that delay there was a 20 minute delay in boarding and departure. The plane was really hot (the air- conditioning did little to help). Finally when we arrived in Athens we had to wait an extra 20 minutes for bags to start coming out on the belt. Overall an unpleasant travel experience.,no
Aegean Airlines,7/10,Athens to Frankfurt. Nice lounge at Athens with good selection of food. Flight average food terrible breakfast consisted of burnt pasty offering and a bread roll. Overall a fair offering but given the reviews was expecting more.,yes
Aegean Airlines,9/10,Thessaloniki-Samos return. Airbus A319 both ways. Flights full. Attentive crew nice flights drinks served for a 50 minutes flight. Recommended.,yes
Aegean Airlines,7/10,Staff at Heathrow Airport not very helpful. Manager quite ignorant to people's needs. Cabin crew quite the opposite very polite and always smiling. A shame how one can spoil it for the other. If you have excess luggage I personally think they over charge. They charge £15.00 per kilo and believe me you cannot get away with it.,yes
Aegean Airlines,9/10,LHR-ATH return - A320 outbound A321 return. Excellent service and a good fare. Both aircraft's clean and comfortable with several rounds of drinks (wine tea coffee). Food good. Flights on time or ahead of schedule.,yes
Aegean Airlines,8/10,ATH-LHR A320. Flight arrived in London early but luggage delivery so slow in T1 it didn't make any difference. Decent service food horrible as always. New and clean plane. Decent movie onboard.,yes
Aegean Airlines,8/10,I loved flying Aegean Air from Rome to Athens in May 2011. Check in was a breeze. The food was warm and good even had dessert. Staff was courteous and helpful. After flying EasyJet for most parts of my 2 week European backpacking trip flying Aegean was a treat.,yes
Aegean Airlines,10/10,Heathrow to Larnaca return in October 2011. Excellent in every respect - new clean aircraft relaxed and attentive service.,yes
Aegean Airlines,9/10,LHR - Mykonos rtn via Athens both ways. 30 minute delay outbound from LHR meant connection was very tight in Athens. Cabin crew provided reassurance to anxious passengers (one crew member saying 'Aegean Airlines cares for its passengers don't worry) and at Athens those of us with tight connections were met by a lady who competently and at very high speed escorted us through what is a complex connecting arrangement. No delays on the return service and we landed 15 minutes early at LHR. Service onboard was good with a hot meal and a free bar. On the way from LHR to ATH we had a new A321 aircraft with in flight entertainment (main screen). Otherwise flights were on a mix of A319 and A320 of varying ages. Thoroughly enjoyed my flights with them the crew work hard and seem proud of their airline.,yes
Aegean Airlines,8/10,LHR-ATH-LHR Business Class. Flight was comfortable with reasonably good service. On return trip breakfast was extremely good - much better than the lunch on the outward leg. No significant delays even though Greek ATC was working to rule.,yes
Aegean Airlines,8/10,Athens-Chios-Athens Economy. Despite this being only a 20 minute flight it's operated by an A320. Very few passengers on it on outward leg but quite busy on return with large number of pax transiting Athens en route to US and Canada having been back home for summer. Service was okay - early morning flight so we were offered coffee/ soft drink and chocolate croissant. Check in at Athens was very efficient. Chios is the smallest airport I have experienced but everything went very smoothly - even in a very cramped check in area there was no long delay getting luggage checked in and boarding cards issued.,yes
Aegean Airlines,10/10,Staff excellent customer service oriented meals are good and the planes are new. The seats are comfortable and lounge in Athens has a smoking area that is not packed.,yes
Aegean Airlines,6/10,I flew 4 flights with them over the summer and everyone of them was delayed. I am aware there are air traffic control restrictions so may not be the airlines fault. However I feel they are crafty as we were just getting up to a 3 hour delay when they boarded us only to sit on the plane for ages so they would not have to pay any compensation. On the plus side the fleet is modern and new. On all but one of the flights the cabin crew were helpful smart and smiling. I found the food to be adequate although no choice. You can check in online 48 hours before the flight and also book emergency row seats for no extra charge.,yes
Aegean Airlines,9/10,I have often flown Aegean and I always look forward to. Nice service only bad thing - occasionally you book with Aegean and end up having a return flight or a second leg with an inferior company. Make sure you check what connections and return flights are involved.,yes
Aegean Airlines,10/10,LHR-ATH-LHR. Super Flight great crew I was even offered a chance to see the captain. Great movie and lovely food good choice of duty free items lounge was comfortable.,yes
Aegean Airlines,10/10,LHR-ATH-JMK. Bags were transferred seamlessly at Athens which was my main concern. LHR-ATH flight was smooth cabin lighting could have been dimmed with one meal/trolley service for the flight food was served quickly however and the cabin crew were extremely friendly. ATH-JMK was the quickest flight I've ever done and by the time they handed out the drinks they were grabbing them back for landing. Overall a pleasant flying experience helped by the open selection on booking seats (I got exit rows) and the ability to check in 48 hrs before. My one criticism is when doing cabin announcements they speak English so quickly that you do not always hear/understand what is being said.,yes
Aegean Airlines,7/10,LHR-ATH-CFU return. Good planes seats and food. All on time. Let down only by the crew who though very glamorous were a bit clueless. On both long legs I attempted to get a second drink - all met with nods and smiles - to no avail. The Business lounge in Athens was good.,yes
Aegean Airlines,9/10,LHR-LCA return in Economy. Cabin crew were attentive and professional. The food was tasteful and drinks distributed 3 times during the flight. Punctual latest aircraft clean.,yes
Aegean Airlines,10/10,Professional service. There was a delay of 1 hour from Crete to Athens however we received a voucher for a free domestic flight.,yes
Aegean Airlines,1/10,CAI-ATH-CAI. Flight was on time ground handling efficient. The flight was operated by the small ARJ Aircraft the Crew was inefficient and rude. Meals were below average.,no
Aegean Airlines,9/10,Athens - Heathrow route. Arrived at terminal 1 30mins late due to air traffic. Had another 2.5 hrs to collect baggage and check in at terminal 5 for a domestic flight on BA. A fast walk to the baggage claim took about 20mins and thereafter waited another 30mins for the baggage to arrive. By the time someone accepted us at one of the many empty counters it was already too late. We missed our connection I strongly recommend allowing at least 4 hrs to connect from terminal 1 to 5. The airline itself is very good. Clean and new A321 friendly flight crew and free drinks onboard meal was average.,yes
Aegean Airlines,10/10,I fly around 10 times each year to domestic and European destinations Aegean is my preferred airline for many years now I never had a problem except once where there was a delay of 1hr but they issued a free ticket for me and my wife so I can't complain. Aircraft's always clean stuff friendly and kind. They are a top airline with very good service.,yes
Aegean Airlines,8/10,ATH-SKG ATH-AXD ATH-JMK. Aegean was quite good: flight attendants were nice food was OK the pilot was good when he explained to us that we would be delayed. The only problem was there wasn't enough room for my bag on the plane so somehow it ended up in security and it took 1/2 hr to find it!,yes
Aegean Airlines,10/10,SKG-STR A320. Everything worked well despite air traffic control strikes in Greece. It was anyway one of the best medium-haul flights. Online-Check-In efficient baggage-drop-off at the counter - no queues. We had to leave Thessalonika before 6pm because of the strikes. Plane arrived late so they really did a good job to turn the plane around in 20 mins. Cabin clean proper looking. Comfortable seating. Great service with a warm meal and a wide choice of beverages. Staff unbelievably friendly and helpful. Arrived on time. Great!,yes
Aegean Airlines,5/10,Paris CDG-Athens. Arrived early at the checkin counter to be told to go away as I was 30 mins early when we did check in there was a queue and things were really slow due to being a terminal. Then because we had excess baggage (which took 20 mins to determine) we had to pay at another counter...20 mins to do that!!!! Then back to checkin counter for another 30 mins delay. All in all after arriving 2.8 hrs before flight departure we got to the departure gate 20 mins before boarding. A complete and utter shambles. Flight though was excellent! Cabin crew were attentive meal good and aircraft/cabin condition clean and modern.,yes
Aegean Airlines,9/10,ATH-LHR on A321. Toys were given out to kids before take off. Many passengers had ordered special diets but FA managed to deliver our meals as quick as possible. Always ask if you need a second bread. Hot meal with one choice (beef brisket with rice) and I am amazed how they prepare such a Hong Kong style cuisine! Seats 3x3 not very spacious but good enough for flights less than 4 hours.,yes
Aegean Airlines,10/10,London Heathrow - Larnaca. I found Aegean's price reasonable and A320 was very comfortable. The crew were happy to help and free meals were included which was nice. Great that Heathrow Terminal 4 is used too. Cannot fault.,yes
Aegean Airlines,9/10,ATH-LHR economy. Very comfortable seats excellent meal clean and new aircraft and in-flight entertainment. Frequent flyer department are sometimes a bit difficult to deal with and I would have liked more in-flight information from the flight deck. Definitely value for money for a direct flight.,yes
Aegean Airlines,9/10,ATH-LHR A321 new and clean . Sat in row 4A perhaps too far front as the you cant see the TV screen at all due to the fact it is placed on the Business Class Divider (first 3 rows are business class). Flight well priced and I like the fact that their tickets are changable by paying a small fee. The food was fine but portions were too small. Asked for a second meal which was provided after 5 minutes. The luggage collection landing in Heathrow was too slow and took forever. Despite these small issues Aegean Airlines is an airline that I enjoy flying with and the best choice by far out of Athens.,yes
Aegean Airlines,10/10,Have travelled with Aegean a number of times already and service is impeccable. Ground crew eager to help and facilitate flights on time comfortable journeys with nice meals on board.,yes
Aegean Airlines,10/10,MXP-ATH in Economy class. Excellent onboard service and some of the best airline meals. The flight attendants were nice and professionally handled a medical emergency right after landing.,yes
Aegean Airlines,10/10,Have made several flights with Aegean Airlines in the past year. It was very good value for money. Flights mostly on time inflight service exceptional and friendly FA's. Helpful ground staff. Overall this will be my preferred carrier to Greece.,yes
Aegean Airlines,10/10,CDG TO ATH. Very pleasant flight on time new A320 film with french translation earphone was free. Food hot and excellent. Crew were helpful. Very nice experience.,yes
Aegean Airlines,10/10,This airline was very helpful during a very difficult time. They did not deliberately increase their prices during the mad panic caused by the bad weather in Europe in the days before Christmas. My original booking to travel London to Athens was with KLM and then I was passed to Air France. Neither of them could organize things properly and after endless problems it took them 4 days to get me only as far as Paris with no hope of leaving for at least a day. Aegean came to my rescue and even though they also took off late they made sure I did not miss my next flight with them to a Greek island. During this 4 day nightmare I had to rebook my domestic flight several times with Aegean and they were very accommodating.,yes
Aegean Airlines,8/10,IST-ATH-SKG Business. Very good airline clean planes both on time friendly cabin crew. Got a hot meal on the IST-ATH flight but didn´t have time to finish it due to short length of flight stewardess very apologetic. Will definitely fly them again.,yes
Aegean Airlines,9/10,LHR-ATH-HER return. The seats were more comfy and planes were clean and tidy. The staff were nice and friendly. The food was extremely nice although you do not get a choice. All this was complimentary.,yes
Aegean Airlines,10/10,Istanbul to Athens - the best flight with the most courteous flight attendants I have flown in the past 20 years. Keep up the excellent service.,yes
Aegean Airlines,9/10,LHR-ATH return. Crew very friendly and efficient. Food fine - greek oriented cuisine with complementary drinks. Seats comfortable reasonable legroom. As we had young children check in staff put priority labels on our bags for us. My only minor complaints would be at Heathrow they have just 3 or so desks and only open these a couple of hours or so before departure so you have to queue up to check the bags in - web check in is not that straightforward - I was unable to check us all in together but had to do it as 4 separate check ins. Also unable to purchase a ticket online for my son as he was 1yr old at time of booking but 2yrs old when flying and their website could not handle that. Otherwise a very pleasant start and finish to our holiday.,yes
Aegean Airlines,9/10,Athens to Santorini. Aegean have a modern fleet of mostly A320s. The flight was short but efficient. Seats comfortable. Business lounge in Athens is small but has a great variety of food.,yes
Aegean Airlines,10/10,MUC-ATH. The seating was standard European Business with the middle seat blocked. The highlight of the flight was the meal which was a pasta dish with shrimp calamari and tomato sauce - simply excellent. Friendly crew and good service as well as the meal.,yes
Aegean Airlines,9/10,ATH to FRA. Nice clean A320 polite and smiling crew. Service consisted of nice hot dish (unusual these days for short haul) and dessert Just one round of drinks (wine and beers available free of charge) but those who asked were served a second one with a smile. Crew perhaps a bit too tolerant with passengers who did not respect the seat belt sign during taxiing. .,yes
Aegean Airlines,8/10,LHR-ATH-LHR. Booked at the last minute because of the BA strike. BMI lounge excellent at T1 Swissport lounge at Athens almost as good. Modern clean A321-200 seats 2A/C outbound & 1D/F inbound. FAs excellent. Food service rather rushed outbound with no pre-lunch drinks and no offer of champagne pre take-off. Food average quality but good to have the Greek accent. Food service and quality similar inbound and still no sign of champagne. IFE unusually provided on a 4 hr flight but consisted of just a single film on overhead drop-down LCD screens. Priority baggage return worked remarkably well both outbound and inbound and the general efficiency of the new Athens airport was a delight. Overall a good product.,yes
Aegean Airlines,7/10,Customer support uninterested and never answer emails (despite the fact that I am a Gold card holder). Only contracted lounge in ATH if you are flying extra-Schengen. Unacceptable for the largest carrier in Greece since two of the most popular destinations are extra-Schengen: London and Larnaca. Some of the flight attendants have the nasty habit of ignoring passengers and thereby forgetting to bring drinks or meals to some. Hidden charges - this is not a no- frills airline yet you get charged for booking your flight online (10 EUR) there is no way around this fee as if you buy it over the phone you pay as well if you buy at their ticket desk as well.,yes
Aegean Airlines,7/10,Athens - Tel Aviv return. The price was fair flight was pleasant staff polite cabin clean the food very average as usual!,yes
Aegean Airlines,9/10,BRU-ATH-BRU. Both flights very nice new aircraft on time decent food (hot meal) with entertainment and this on a 2.5 hour flight.,yes
Aegean Airlines,4/10,I have travelled many times with Aegean Airlines from Berlin to Athens Athens to Larnaca but also in domestic flights in Greece. In general I would say that it is a very good company as long as everything goes well and you DONT need anything from the customer support. In that case you have to wait for hours (sometimes days) for someone to pick up the phone quite often to tell you that she/he is not competent to respond to your question and as such your call will be forwarded. Surprisingly 9 out of 10 times nobody will pick up the forwarded call. Another malicious trick they are doing is saying that you should wait for the responsible person to call you. Something that may happen after a week or so if you get lucky. They also have the bad habit of not informing the passengers for delays or other unexpected event that may jeopardise the trip. I missed a flight once (one of the very few that departed that day) because the advice of the Athens airport information desk (Aegean did not pick up the phone or the line was busy from 9 in the morning till midnight) to to my question if the flight will be delayed-cancelled or not was to go at the airport four o'clock in the morning and hope that the flight will take place otherwise ask the Aegean people there. I didn't risk it. As a result I was waiting 4 months to get the taxes from the ticket back. There are also hidden charges as using the internet to book tickets involves a fee the same applies though if you book the tickets by phone.,yes
Aegean Airlines,2/10,I recently flew from Athens to Milan. One extra bag cost 325 Euro. I could have purchased two tickets providing for two adults with bags for each less expensive. The counter agents were disinterested and responded to each other in Greek which I do not understand. This practice is unreasonable and unacceptable.,no
Aegean Airlines,8/10,ATH-IST on a new A320 (there is a possibility of e-check-in or mobile phone check-in). personally I am not using those services. I prefer the traditional check-in line which was convenient and not crowded. The service was nice the crew was friendly but when I asked for a newspaper the flight attendant took a note of my seat; but she never brought me the newspaper (may be they run out of newspapers because they had lot of people in business class). In the returned flight the flight attendant noticed my seat and then she brought the newspaper to me. There was no IFF but on overhead screen you could see the map of the flight and flight information. Food was nice with selection of wine or beer. Both flights on time and about 60% full. On the return flight they had time for duty free trolley.,yes
Aegean Airlines,8/10,Self Check-in is easy for use but unfortunately not cover most abroad airport (e.g. CDG France). Manual Check-in is a little slow. Meal is very good even for economy class. The staff attitude and friendliness is impressive. And the flight is very comfortable.,yes
Aegean Airlines,7/10,ATH-LHR on A321 was great with nice inflight entertainment. Food average and crew professional.,yes
Olypmic Air,9/10,"  Efficient and polite check-in at Athens Airport, buses used to access aircraft for boarding. Greeted at aircraft door by smiling and courteous cabin crew who tried to keep order when passengers were finding their seats but the problem was that people were not listening to crew instructions and were not maintaining social distance. Many were British tourists I'm sorry to say. Very short flight, just 20 minutes and we landed early. Polite goodbye from crew. Nice flight.",yes
Olypmic Air,1/10," Most unpleasant flight ever. Their method of boarding the plane wasn’t very Covid-19 friendly so if you are someone who is concerned I wouldn’t recommend you travel on this airline. Most airlines board back to front to keep crossing paths with others to a minimum. Where as this airline boarding all window seats, then all middle, the all aisle seats together in bit seat order meaning that there were about 40+ people all trying to get ton in each bath and crossing paths. They also wouldn’t let you use the overhead lockers above you which causes you having to walk up and down the aisles to find space and then squeezing past people to get back to your seat. The worst thing about the journey was the staff were quite unfriendly and rude. If you want to ruin a relaxing holiday and come back stressed - 10/10 would recommend,",no
Olypmic Air,2/10,"  I flew with Olympic air from Crete to Athens. They have an inconvenient website which is not very clear of what baggage is allowed. When you go for bag drop the crew, with attitude find all the reasons to charge you more. I will avoid to fly with them from now on.",no
Olypmic Air,2/10,  I and two of my friends had a flight from Santorini to Athens. I had a long term schengen Visa which allowed me to roam the European union before I came to Santorini where my Visa was checked multiple times. Turned out the ground staff was unaware of such visa. Thanks to one person among those who let me in. Then one of the air hostess skipped me for the chocolates and cookies.  Though I don't have any complaints from other air hostess who were friendly and fine. ,no
