Airline Name,Rating,Text,Recommended
Olypmic Air,2/10,"[('flight', 'NN'), ('scheduled', 'VBD'), ('1450hrs', 'CD'), ('delayed', 'JJ'), ('security', 'NN'), ('screening', 'VBG'), ('due', 'JJ'), ('long', 'RB'), ('queue', 'JJ'), ('came', 'VBD'), ('connecting', 'VBG'), ('flight', 'NN'), ('rushed', 'VBD'), ('boarding', 'VBG'), ('gate', 'NN'), ('1440hrs', 'CD'), ('unable', 'JJ'), ('board', 'NN'), ('gate', 'NN'), ('controller', 'NN'), ('wanted', 'VBD'), ('help', 'NN'), ('us', 'PRP'), ('somebody', 'JJ'), ('end', 'JJ'), ('walkietalkie', 'NN'), ('refused', 'VBD'), ('let', 'VB'), ('us', 'PRP'), ('board', 'NN'), ('bus', 'NN'), ('driver', 'IN'), ('waiting', 'VBG'), ('rush', 'NN'), ('us', 'PRP'), ('plane', 'VBP'), ('end', 'VB'), ('everything', 'NN'), ('vain', 'NN'), ('get', 'VB'), ('another', 'DT'), ('pair', 'NN'), ('tickets', 'NNS'), ('next', 'JJ'), ('day', 'NN'), ('flight', 'NN'), ('spend', 'NN'), ('night', 'NN'), ('airport', 'NN'), ('result', 'NN'), ('plane', 'NN'), ('even', 'RB'), ('attempt', 'VB'), ('wait', 'VBP'), ('us', 'PRP'), ('preferred', 'JJ'), ('take', 'VB'), ('time', 'NN'), ('offload', 'JJ'), ('luggage', 'NN'), ('experiences', 'NNS'), ('flying', 'VBG'), ('although', 'IN'), ('required', 'VBN'), ('airlines', 'NNS'), ('planes', 'NNS'), ('always', 'RB'), ('given', 'VBN'), ('unspoken', 'JJ'), ('grace', 'NN'), ('period', 'NN'), ('perhaps', 'RB'), ('510', 'CD'), ('mins', 'NNS'), ('late', 'JJ'), ('passengers', 'NNS'), ('even', 'RB'), ('longer', 'RBR'), ('connecting', 'VBG'), ('passengers', 'NNS'), ('rush', 'JJ'), ('gates', 'NNS'), ('would', 'MD'), ('gone', 'VBN'), ('past', 'RB'), ('5', 'CD'), ('mins', 'NNS'), ('boarding', 'JJ'), ('time', 'NN'), ('olympic', 'IN'), ('air', 'NN'), ('refused', 'VBD'), ('wait', 'NN'), ('forfeited', 'VBN'), ('booked', 'JJ'), ('hotel', 'NN'), ('night', 'NN'), ('stay', 'VB'), ('bad', 'JJ'), ('experience', 'NN'), ('getting', 'VBG'), ('another', 'DT'), ('ticket', 'NN')]",no
Olypmic Air,9/10,"[('quick', 'JJ'), ('40', 'CD'), ('minute', 'NN'), ('flight', 'NN'), ('athens', 'NNS'), ('mykonos', 'VBP'), ('back', 'RB'), ('great', 'JJ'), ('helpful', 'JJ'), ('staff', 'NN'), ('tried', 'VBD'), ('serve', 'NN'), ('drink', 'VB'), ('way', 'NN'), ('snack', 'NN'), ('ran', 'VBD'), ('time', 'NN'), ('new', 'JJ'), ('aircraft', 'NN'), ('comfortable', 'JJ'), ('economy', 'NN'), ('seating', 'VBG')]",yes
Olypmic Air,9/10,"[('flight', 'NN'), ('milos', 'NN'), ('athens', 'VBZ'), ('aircraft', 'NN'), ('dash', 'NN'), ('8100', 'CD'), ('old', 'JJ'), ('clean', 'JJ'), ('cabin', 'NN'), ('good', 'JJ'), ('service', 'NN'), ('35', 'CD'), ('mins', 'NNS'), ('flight', 'NN')]",yes
Olypmic Air,10/10,"[('flight', 'NN'), ('athens', 'NNS'), ('vienna', 'VBP'), ('business', 'NN'), ('class', 'NN'), ('nice', 'JJ'), ('service', 'NN'), ('crew', 'VBD'), ('fantastic', 'JJ'), ('breakfast', 'NN'), ('aircraft', 'NN'), ('new', 'JJ'), ('airbus', 'NN'), ('a319', 'NN')]",yes
Olypmic Air,1/10,"[('flew', 'JJ'), ('oa', 'IN'), ('21st', 'CD'), ('july', 'NN'), ('athens', 'NNS'), ('corfu', 'VBP'), ('route', 'JJ'), ('flight', 'NN'), ('operated', 'VBD'), ('bombardier', 'JJR'), ('q800', 'NN'), ('aircraft', 'NN'), ('take', 'VB'), ('cabin', 'NN'), ('hot', 'JJ'), ('airplane', 'NN'), ('convenient', 'NN'), ('special', 'JJ'), ('needs', 'VBZ'), ('aisle', 'JJ'), ('thin', 'JJ'), ('toilet', 'NN'), ('small', 'JJ'), ('hard', 'JJ'), ('move', 'NN'), ('door', 'NN'), ('closed', 'VBD'), ('avoid', 'JJ'), ('airline', 'NN')]",no
Olypmic Air,8/10,"[('athens', 'NNS'), ('santorini', 'VBP'), ('flying', 'VBG'), ('time', 'NN'), ('short', 'JJ'), ('around', 'IN'), ('35', 'CD'), ('mins', 'NNS'), ('served', 'VBD'), ('cookies', 'NNS'), ('hot', 'JJ'), ('drinks', 'NNS'), ('flight', 'NN'), ('departed', 'VBD'), ('athens', 'JJ'), ('time', 'NN'), ('flight', 'NN'), ('announcement', 'NN'), ('clear', 'JJ'), ('correct', 'NN')]",yes
Olypmic Air,9/10,"[('smiathsmi', 'JJ'), ('route', 'NN'), ('twice', 'RB'), ('month', 'NN'), ('oa', 'JJ'), ('uses', 'VBZ'), ('small', 'JJ'), ('bombardier', 'JJR'), ('airplanes', 'NNS'), ('whose', 'WP$'), ('seats', 'NNS'), ('recline', 'VBP'), ('enough', 'JJ'), ('leg', 'NN'), ('space', 'NN'), ('185cm', 'CD'), ('seat', 'NN'), ('width', 'JJ'), ('fine', 'JJ'), ('inflight', 'NN'), ('entertainment', 'NN'), ('personnel', 'NNS'), ('always', 'RB'), ('polite', 'VBP'), ('helpful', 'JJ'), ('problem', 'NN'), ('oa', 'NN'), ('outrageously', 'RB'), ('high', 'JJ'), ('prices', 'NNS'), ('domestic', 'JJ'), ('flights', 'NNS'), ('especially', 'RB'), ('destinations', 'NNS'), ('like', 'IN'), ('smi', 'NN'), ('competition', 'NN')]",yes
Olypmic Air,10/10,"[('fly', 'NN'), ('olympic', 'NN'), ('athensistanbulathens', 'NNS'), ('twice', 'RB'), ('month', 'NN'), ('last', 'JJ'), ('3', 'CD'), ('years', 'NNS'), ('im', 'RB'), ('satisfied', 'VBD'), ('provide', 'JJ'), ('nice', 'JJ'), ('meals', 'NNS'), ('even', 'RB'), ('short', 'JJ'), ('flights', 'NNS'), ('dislike', 'VBP'), ('partially', 'RB'), ('switched', 'VBN'), ('dash', 'NN'), ('8', 'CD'), ('q', 'NN'), ('400', 'CD'), ('turboprops', 'NNS'), ('a320', 'JJ'), ('destinations', 'NNS'), ('istanbul', 'VBP'), ('included', 'VBN'), ('sometimes', 'RB'), ('id', 'JJ'), ('recommend', 'NN')]",yes
Olypmic Air,8/10,"[('athenslimnos', 'NNS'), ('q400', 'VBP'), ('check', 'VB'), ('quick', 'JJ'), ('efficient', 'NN'), ('boarding', 'VBG'), ('bus', 'NN'), ('quite', 'RB'), ('efficient', 'JJ'), ('flight', 'NN'), ('left', 'VBD'), ('five', 'CD'), ('minutes', 'NNS'), ('early', 'RB'), ('arrived', 'VBD'), ('15', 'CD'), ('minutes', 'NNS'), ('early', 'RB'), ('smooth', 'VBP'), ('friendly', 'JJ'), ('crew', 'NN'), ('worked', 'VBD'), ('hard', 'JJ'), ('get', 'NN'), ('everyone', 'NN'), ('drink', 'NN'), ('nuts', 'VBZ'), ('40min', 'CD'), ('flight', 'NN'), ('ample', 'NN'), ('leg', 'NN'), ('room', 'NN'), ('good', 'JJ'), ('experience', 'NN')]",yes
Olypmic Air,8/10,"[('athbegath', 'NN'), ('q400', 'NN'), ('flights', 'NNS'), ('57', 'CD'), ('minutes', 'NNS'), ('late', 'JJ'), ('webcheck', 'NN'), ('forgot', 'VBD'), ('type', 'NN'), ('aircraft', 'NN'), ('checked', 'VBD'), ('seat', 'JJ'), ('sun', 'JJ'), ('side', 'NN'), ('problem', 'NN'), ('aircraft', 'NN'), ('shades', 'NNS'), ('service', 'NN'), ('excellent', 'JJ'), ('friendly', 'JJ'), ('staff', 'NN'), ('unfriendly', 'RB'), ('noisy', 'VBD'), ('aircraft', 'NN')]",yes
Olypmic Air,9/10,"[('took', 'VBD'), ('flight', 'NN'), ('belgrade', 'NN'), ('athens', 'VBZ'), ('fairly', 'RB'), ('empty', 'JJ'), ('friendly', 'JJ'), ('ish', 'JJ'), ('crew', 'NN'), ('brought', 'VBD'), ('seemingly', 'RB'), ('never', 'RB'), ('ending', 'VBG'), ('supply', 'NN'), ('drinks', 'NNS'), ('plus', 'CC'), ('snack', 'NN'), ('comprising', 'NN'), ('niceenough', 'IN'), ('sandwich', 'JJ'), ('delicious', 'JJ'), ('chocolate', 'NN'), ('croissant', 'NN'), ('time', 'NN')]",yes
Olypmic Air,8/10,"[('athlrssmiath', 'NN'), ('olympic', 'NN'), ('improved', 'VBN'), ('much', 'JJ'), ('years', 'NNS'), ('good', 'JJ'), ('checkin', 'NNS'), ('friendly', 'JJ'), ('agents', 'NNS'), ('onboard', 'IN'), ('smart', 'JJ'), ('cabin', 'NN'), ('crews', 'NNS'), ('provide', 'VBP'), ('good', 'JJ'), ('smiling', 'NN'), ('service', 'NN'), ('transfer', 'NN'), ('luggage', 'NN'), ('paris', 'NN'), ('perfect', 'NN'), ('would', 'MD'), ('fly', 'VB')]",yes
Olypmic Air,10/10,"[('admit', 'NN'), ('somewhat', 'RB'), ('concerned', 'JJ'), ('booking', 'VBG'), ('olympic', 'JJ'), ('air', 'NN'), ('aegean', 'JJ'), ('expensive', 'JJ'), ('comparison', 'NN'), ('booked', 'VBD'), ('2', 'CD'), ('tickets', 'NNS'), ('tofrom', 'JJ'), ('athens', 'NNS'), ('heraklion', 'NN'), ('website', 'IN'), ('easy', 'JJ'), ('navigate', 'JJ'), ('process', 'NN'), ('simple', 'JJ'), ('one', 'CD'), ('slight', 'JJ'), ('schedule', 'NN'), ('change', 'NN'), ('outbound', 'IN'), ('flight', 'NN'), ('didnt', 'NN'), ('affect', 'NN'), ('plans', 'NNS'), ('checkedin', 'VBP'), ('online', 'JJ'), ('day', 'NN'), ('flight', 'NN'), ('printed', 'VBD'), ('boarding', 'NN'), ('cards', 'NNS'), ('bag', 'VBP'), ('drop', 'NN'), ('easy', 'JJ'), ('find', 'NN'), ('bags', 'NNS'), ('taken', 'VBN'), ('quickly', 'RB'), ('boarding', 'VBG'), ('athens', 'NNS'), ('bit', 'NN'), ('late', 'JJ'), ('made', 'VBD'), ('time', 'NN'), ('en', 'IN'), ('route', 'NN'), ('aircraft', 'NN'), ('directions', 'NNS'), ('q400', 'VBP'), ('bright', 'JJ'), ('clean', 'JJ'), ('didnt', 'NN'), ('expect', 'VBP'), ('anything', 'NN'), ('onboard', 'RB'), ('surprised', 'VBD'), ('served', 'JJ'), ('beverage', 'NN'), ('packet', 'NN'), ('nutscookie', 'NN'), ('cabin', 'NN'), ('crew', 'NN'), ('well', 'RB'), ('presented', 'VBN'), ('couldnt', 'NN'), ('enough', 'JJ'), ('great', 'JJ'), ('experience', 'NN')]",yes
Olypmic Air,8/10,"[('returned', 'VBN'), ('zante', 'CD'), ('found', 'JJ'), ('flights', 'NNS'), ('id', 'VBP'), ('expect', 'VBP'), ('company', 'NN'), ('seats', 'NNS'), ('comfortable', 'JJ'), ('however', 'RB'), ('much', 'JJ'), ('leg', 'NN'), ('room', 'NN'), ('flights', 'NNS'), ('time', 'NN'), ('inbound', 'NN'), ('outbound', 'IN'), ('although', 'IN'), ('flight', 'NN'), ('manchester', 'NN'), ('olympic', 'NN'), ('time', 'NN'), ('gatwick', 'JJ'), ('delayed', 'VBN'), ('overnight', 'NN')]",yes
Olypmic Air,10/10,"[('flew', 'JJ'), ('mykonos', 'NNS'), ('athens', 'VBZ'), ('olympic', 'IN'), ('air', 'NN'), ('premium', 'JJ'), ('economy', 'NN'), ('check', 'NN'), ('polite', 'JJ'), ('efficient', 'NN'), ('aircraft', 'NN'), ('clean', 'JJ'), ('inside', 'RB'), ('seat', 'NN'), ('3a', 'CD'), ('pre', 'NNS'), ('take', 'VBP'), ('drink', 'NN'), ('served', 'VBD'), ('left', 'JJ'), ('time', 'NN'), ('filling', 'VBG'), ('tasty', 'JJ'), ('snack', 'NN'), ('pasta', 'NN'), ('salad', 'JJ'), ('cake', 'NN'), ('served', 'VBD'), ('drink', '$'), ('2', 'CD'), ('polite', 'JJ'), ('professional', 'JJ'), ('cabin', 'NN'), ('crew', 'VBD'), ('comfortable', 'JJ'), ('flight', 'NN'), ('landed', 'VBD'), ('time', 'NN'), ('would', 'MD'), ('recommend', 'VB'), ('olympic', 'NN'), ('air', 'NN'), ('would', 'MD'), ('choose', 'VB')]",yes
Olypmic Air,2/10,"[('gold', 'NN'), ('member', 'NN'), ('greek', 'JJ'), ('airlines', 'NNS'), ('aegeanolympic', 'RB'), ('air', 'VBP'), ('traveling', 'VBG'), ('100', 'CD'), ('times', 'NNS'), ('year', 'NN'), ('admit', 'VBP'), ('olympic', 'IN'), ('air', 'NN'), ('expectations', 'NNS'), ('especially', 'RB'), ('ground', 'NN'), ('services', 'NNS'), ('lounges', 'VBZ'), ('luggage', 'VBP'), ('priority', 'NN'), ('services', 'NNS'), ('must', 'MD'), ('renovate', 'VB'), ('lounges', 'NNS'), ('athens', 'VBZ'), ('airport', 'RB'), ('soon', 'RB'), ('possible', 'JJ'), ('dramatically', 'RB'), ('improve', 'JJ'), ('luggage', 'NN'), ('priority', 'NN'), ('service', 'NN'), ('improve', 'VB'), ('unacceptable', 'JJ'), ('prices', 'NNS'), ('value', 'NN'), ('money', 'NN'), ('local', 'JJ'), ('flights', 'NNS')]",no
Olypmic Air,1/10,"[('extreme', 'JJ'), ('delay', 'NN'), ('milan', 'NN'), ('aegean', 'JJ'), ('missing', 'VBG'), ('flight', 'NN'), ('mykonos', 'NNS'), ('rebooked', 'VBD'), ('olympic', 'RP'), ('air', 'NN'), ('took', 'VBD'), ('new', 'JJ'), ('ticket', 'NN'), ('aegean', 'JJ'), ('info', 'NN'), ('olympic', 'NN'), ('counter', 'NN'), ('check', 'NN'), ('told', 'VBD'), ('night', 'NN'), ('sleep', 'NN'), ('handing', 'VBG'), ('agent', 'JJ'), ('new', 'JJ'), ('tickets', 'NNS'), ('passport', 'VBP'), ('old', 'JJ'), ('aegean', 'JJ'), ('ticket', 'NN'), ('literally', 'RB'), ('threw', 'VBD'), ('back', 'RP'), ('said', 'VBD'), ('flying', 'VBG'), ('aegean', 'JJ'), ('olympic', 'NN'), ('rolled', 'VBD'), ('eyes', 'NNS'), ('deep', 'JJ'), ('breath', 'NN'), ('informed', 'VBN'), ('rebooked', 'VBD'), ('asked', 'JJ'), ('didnt', 'NN'), ('show', 'VBP'), ('new', 'JJ'), ('ticket', 'NN'), ('nasty', 'JJ'), ('tone', 'NN'), ('informed', 'VBD'), ('handed', 'VBD'), ('new', 'JJ'), ('ticket', 'NN'), ('passport', 'NN'), ('took', 'VBD'), ('time', 'NN'), ('would', 'MD'), ('noticed', 'VB'), ('asked', 'VBD'), ('politely', 'RB'), ('literally', 'RB'), ('threw', 'JJ'), ('papers', 'NNS'), ('even', 'RB'), ('flying', 'VBG'), ('aegean', 'JJ'), ('trained', 'JJ'), ('deal', 'NN'), ('public', 'NN'), ('also', 'RB'), ('asked', 'VBD'), ('needed', 'VBN'), ('manager', 'NN'), ('check', 'NN'), ('apology', 'NN'), ('checked', 'VBD'), ('way', 'NN'), ('go', 'VB'), ('greece', 'RB'), ('often', 'RB'), ('experience', 'NN'), ('usually', 'RB'), ('try', 'VBP'), ('fly', 'JJ'), ('aegean', 'JJ'), ('flight', 'NN'), ('joke', 'NN'), ('set', 'VBN'), ('beverage', 'NN'), ('cart', 'NN'), ('serve', 'VBP'), ('two', 'CD'), ('people', 'NNS'), ('one', 'CD'), ('front', 'JJ'), ('took', 'VBD'), ('cart', 'NN'), ('back', 'RP'), ('breakdown', 'IN'), ('everyone', 'NN'), ('nice', 'JJ'), ('except', 'IN'), ('ticket', 'NN'), ('agent', 'NN')]",no
Olypmic Air,8/10,"[('flew', 'JJ'), ('several', 'JJ'), ('legs', 'NNS'), ('athens', 'NNS'), ('heraklion', 'NN'), ('rhodes', 'VBZ'), ('domestic', 'JJ'), ('well', 'RB'), ('athens', 'VBZ'), ('tirana', 'JJ'), ('international', 'JJ'), ('even', 'RB'), ('short', 'JJ'), ('haul', 'NN'), ('flights', 'NNS'), ('sort', 'NN'), ('food', 'NN'), ('beverage', 'NN'), ('service', 'NN'), ('chaotic', 'JJ'), ('embarkation', 'NN'), ('process', 'NN'), ('flight', 'NN'), ('attendant', 'NN'), ('experiences', 'NNS'), ('pleasant', 'VBP')]",yes
Olypmic Air,9/10,"[('travelled', 'VBN'), ('athensrome', 'JJ'), ('paris', 'NN'), ('london', 'VBD'), ('3', 'CD'), ('week', 'NN'), ('period', 'NN'), ('cabin', 'JJ'), ('clean', 'JJ'), ('staff', 'NN'), ('attentive', 'JJ'), ('polite', 'NN'), ('well', 'RB'), ('presented', 'VBN'), ('travel', 'JJ'), ('future', 'NN'), ('true', 'JJ'), ('value', 'NN'), ('money', 'NN')]",yes
Olypmic Air,9/10,"[('athens', 'NNS'), ('kos', 'VBP'), ('back', 'RB'), ('flights', 'NNS'), ('time', 'NN'), ('aircraft', 'NN'), ('new', 'JJ'), ('clean', 'JJ'), ('ground', 'NN'), ('staff', 'NN'), ('cabin', 'NN'), ('crew', 'NN'), ('nice', 'JJ'), ('helpful', 'NN'), ('happy', 'JJ'), ('whole', 'JJ'), ('experience', 'NN')]",yes
Olypmic Air,8/10,"[('athlcaath', 'JJ'), ('clean', 'NN'), ('comfortable', 'JJ'), ('a320', 'JJ'), ('plenty', 'NN'), ('leg', 'NN'), ('room', 'NN'), ('economy', 'NN'), ('efficient', 'JJ'), ('crew', 'NN'), ('provided', 'VBD'), ('excellent', 'JJ'), ('service', 'NN'), ('segments', 'NNS'), ('trip', 'NN'), ('sufficient', 'NN'), ('cold', 'JJ'), ('meal', 'NN'), ('short', 'JJ'), ('flight', 'NN'), ('free', 'JJ'), ('drinks', 'NNS'), ('including', 'VBG'), ('wine', 'JJ'), ('beer', 'NN'), ('luggage', 'NN'), ('delivered', 'VBD'), ('quickly', 'RB')]",yes
Olypmic Air,                        na                    ,"[('2', 'CD'), ('hour', 'NN'), ('delay', 'NN'), ('going', 'VBG'), ('birmingham', 'JJ'), ('told', 'VBN'), ('air', 'NN'), ('would', 'MD'), ('landing', 'VB'), ('greece', 'NN'), ('refuel', 'NN'), ('one', 'CD'), ('could', 'MD'), ('provide', 'VB'), ('us', 'PRP'), ('explanation', 'JJ'), ('plane', 'NN'), ('dirty', 'JJ'), ('rubbish', 'JJ'), ('floor', 'NN'), ('back', 'RB'), ('seats', 'VBZ'), ('chewing', 'VBG'), ('gum', 'JJ'), ('stuck', 'JJ'), ('side', 'NN'), ('chair', 'NN'), ('missed', 'VBD'), ('meals', 'NNS'), ('point', 'NN'), ('staff', 'NN'), ('throughout', 'IN'), ('flight', 'NN'), ('chewing', 'VBG'), ('unprofessional', 'JJ'), ('return', 'NN'), ('delayed', 'VBD'), ('15', 'CD'), ('hrs', 'NN'), ('explanation', 'NN'), ('ever', 'RB'), ('given', 'VBN'), ('350', 'CD'), ('euro', 'JJ'), ('voucher', 'NN'), ('instead', 'RB'), ('returning', 'VBG'), ('24th', 'CD'), ('returned', 'VBD'), ('25th', 'CD'), ('travelling', 'NN')]",no
Olypmic Air,9/10,"[('despite', 'IN'), ('delay', 'JJ'), ('departure', 'NN'), ('30', 'CD'), ('mins', 'NNS'), ('athens', 'JJ'), ('tirana', 'JJ'), ('due', 'JJ'), ('systems', 'NNS'), ('break', 'VBP'), ('flight', 'NN'), ('went', 'VBD'), ('smoothly', 'RB'), ('excited', 'VBN'), ('onboard', 'RP'), ('dhc8400', 'NN'), ('first', 'JJ'), ('time', 'NN'), ('plane', 'NN'), ('clean', 'JJ'), ('seems', 'VBZ'), ('new', 'JJ'), ('onboard', 'RB'), ('crew', 'VBZ'), ('friendly', 'JJ'), ('helpful', 'JJ'), ('refreshment', 'NN'), ('service', 'NN'), ('1', 'CD'), ('hr', 'NN'), ('15', 'CD'), ('mins', 'NNS'), ('flight', 'NN'), ('rendered', 'VBN'), ('efficiently', 'RB')]",yes
Olypmic Air,10/10,"[('athens', 'NNS'), ('chania', 'VBP'), ('crete', 'JJ'), ('return', 'NN'), ('pleasant', 'JJ'), ('surprise', 'NN'), ('given', 'VBN'), ('previous', 'JJ'), ('problems', 'NNS'), ('olympic', 'VBP'), ('airlines', 'NNS'), ('new', 'JJ'), ('aircraft', 'NNS'), ('a320', 'VBP'), ('ways', 'NNS'), ('clean', 'JJ'), ('pleasant', 'JJ'), ('friendly', 'JJ'), ('staff', 'NN'), ('excellent', 'JJ'), ('doortodoor', 'NN'), ('service', 'NN'), ('elderly', 'JJ'), ('parents', 'NNS'), ('way', 'NN'), ('chania', 'NN'), ('delays', 'NNS')]",yes
Olypmic Air,10/10,"[('athenskythira', 'NN'), ('island', 'NN'), ('athkit', 'NN'), ('bombardier', 'NN'), ('dash8q400', 'NN'), ('nextgen', 'JJ'), ('public', 'JJ'), ('obligation', 'NN'), ('service', 'NN'), ('route', 'NN'), ('greece', 'JJ'), ('price', 'NN'), ('reasonable', 'JJ'), ('120', 'CD'), ('euros', 'JJ'), ('return', 'NN'), ('ticket', 'NN'), ('flight', 'NN'), ('takes', 'VBZ'), ('3035', 'CD'), ('minutes', 'NNS'), ('cabin', 'VBP'), ('interior', 'JJ'), ('clean', 'JJ'), ('modern', 'JJ'), ('cabin', 'NN'), ('crew', 'VBD'), ('good', 'JJ'), ('offering', 'NN'), ('small', 'JJ'), ('snack', 'NN'), ('bar', 'NN'), ('service', 'NN'), ('full', 'JJ'), ('load', 'NN'), ('78', 'CD'), ('passengers', 'NNS'), ('short', 'JJ'), ('flight', 'NN')]",yes
Olypmic Air,7/10,"[('found', 'RB'), ('good', 'JJ'), ('deal', 'NN'), ('athens', 'VBZ'), ('vienna', 'JJ'), ('return', 'NN'), ('went', 'VBD'), ('airbus', 'JJ'), ('a319', 'NN'), ('sxoaf', 'NN'), ('plane', 'NN'), ('clean', 'JJ'), ('seat', 'NN'), ('pitch', 'NN'), ('good', 'JJ'), ('good', 'JJ'), ('seat', 'NN'), ('pitch', 'NN'), ('boeing', 'VBG'), ('737300400', 'CD'), ('staff', 'NN'), ('friendly', 'JJ'), ('menu', 'NN'), ('good', 'JJ'), ('returned', 'VBD'), ('another', 'DT'), ('a319', 'NN'), ('full', 'JJ'), ('austrian', 'JJ'), ('airlines', 'NNS'), ('cancelled', 'VBD'), ('flight', 'NN'), ('athens', 'NNS'), ('problem', 'NN'), ('dont', 'VBP'), ('fly', 'JJ'), ('destinations', 'NNS'), ('europe', 'VBP')]",yes
Olypmic Air,8/10,"[('athams', 'NNS'), ('check', 'VBP'), ('breeze', 'NN'), ('friendly', 'JJ'), ('ground', 'NN'), ('staff', 'NN'), ('gate', 'VBP'), ('punctual', 'JJ'), ('departure', 'NN'), ('candy', 'NN'), ('given', 'VBN'), ('departure', 'NN'), ('hot', 'JJ'), ('lunch', 'NN'), ('2', 'CD'), ('rounds', 'NNS'), ('drinks', 'NNS'), ('offered', 'VBD'), ('3h10min', 'CD'), ('flight', 'NN'), ('young', 'JJ'), ('friendly', 'JJ'), ('staff', 'NN'), ('also', 'RB'), ('showed', 'VBD'), ('interest', 'NN'), ('passengers', 'NNS'), ('cared', 'VBD'), ('flight', 'NN'), ('safety', 'NN'), ('flight', 'NN'), ('half', 'NN'), ('full', 'JJ'), ('airline', 'NN'), ('definitely', 'RB'), ('good', 'JJ'), ('deal', 'NN'), ('nowadays', 'JJ'), ('price', 'NN'), ('service', 'NN'), ('time', 'NN'), ('arrival', 'NN'), ('bags', 'NNS'), ('showed', 'VBD'), ('soon', 'RB'), ('better', 'RBR'), ('value', 'NN'), ('competitors', 'NNS'), ('ife', 'VBP'), ('though', 'IN'), ('new', 'JJ'), ('a320', 'NN')]",yes
Olypmic Air,10/10,"[('athrho', 'RB'), ('excellent', 'JJ'), ('new', 'JJ'), ('a320', 'NN'), ('aircraft', 'NN'), ('smiley', 'NN'), ('crew', 'NN'), ('helpful', 'JJ'), ('leather', 'NN'), ('seats', 'NNS'), ('excellent', 'JJ'), ('service', 'NN'), ('enough', 'JJ'), ('legroom', 'NN'), ('flight', 'NN'), ('time', 'NN'), ('excellent', 'JJ'), ('take', 'VB'), ('landing', 'NN')]",yes
Olypmic Air,8/10,"[('athchq', 'JJ'), ('return', 'NN'), ('nice', 'JJ'), ('new', 'JJ'), ('aircraft', 'NN'), ('directions', 'NNS'), ('atr72', 'VBP'), ('a320', 'IN'), ('leather', 'JJR'), ('seats', 'NNS'), ('good', 'JJ'), ('seat', 'NN'), ('pitch', 'NN'), ('checkin', 'NN'), ('fast', 'NN'), ('athens', 'VBZ'), ('onboard', 'JJ'), ('service', 'NN'), ('great', 'JJ'), ('surprised', 'JJ'), ('get', 'NN'), ('meal', 'JJ'), ('short', 'JJ'), ('flight', 'NN'), ('annoying', 'VBG'), ('thing', 'NN'), ('checked', 'VBD'), ('hour', 'NN'), ('45', 'CD'), ('minutes', 'NNS'), ('ahead', 'RB'), ('chania', 'VBP'), ('bit', 'RB'), ('early', 'JJ'), ('know', 'VBP'), ('staff', 'NN'), ('present', 'NN'), ('made', 'VBD'), ('us', 'PRP'), ('wait', 'VB'), ('another', 'DT'), ('20', 'CD'), ('minutes', 'NNS'), ('opened', 'VBN'), ('counter', 'RB'), ('good', 'JJ'), ('experience', 'NN'), ('olympic', 'NN')]",yes
Olypmic Air,8/10,"[('eflathlhr', 'JJ'), ('return', 'NN'), ('cant', 'NN'), ('fault', 'NN'), ('thing', 'NN'), ('really', 'RB'), ('good', 'JJ'), ('snacks', 'NNS'), ('coffee', 'VBP'), ('served', 'VBN'), ('short', 'JJ'), ('hop', 'NN'), ('athens', 'VBZ'), ('good', 'JJ'), ('hot', 'JJ'), ('lunch', 'NN'), ('dinner', 'NN'), ('served', 'VBD'), ('attentive', 'JJ'), ('crew', 'NN'), ('lhr', 'NN'), ('sectors', 'NNS'), ('seating', 'VBG'), ('comfortable', 'JJ'), ('adequate', 'JJ'), ('leg', 'NN'), ('room', 'NN'), ('although', 'IN'), ('form', 'JJ'), ('entertainment', 'NN'), ('would', 'MD'), ('appreciated', 'VB'), ('service', 'NN'), ('slightly', 'RB'), ('marred', 'VBD'), ('told', 'JJ'), ('crew', 'NN'), ('member', 'NN'), ('would', 'MD'), ('serve', 'VB'), ('two', 'CD'), ('white', 'JJ'), ('wines', 'NNS'), ('school', 'NN'), ('child', 'NN'), ('flights', 'NNS'), ('time', 'NN'), ('baggage', 'NN'), ('delivery', 'NN'), ('lhr', 'NN'), ('painfully', 'RB'), ('slow', 'JJ'), ('though', 'IN'), ('needs', 'JJ'), ('attention', 'NN'), ('really', 'RB'), ('airlines', 'NNS'), ('fault', 'NN')]",yes
